simulation,nct_id,rank,simulated_score
528,NCT02057250,3,4.881196649398093
529,NCT00996203,1,39.57519788461734
529,NCT02744196,2,9.424098004532985
529,NCT02057250,3,0.0
530,NCT00996203,1,41.94900509499277
530,NCT02744196,2,12.879209715414836
530,NCT02057250,3,1.5580160875215707
531,NCT00996203,1,45.2640754185716
531,NCT02744196,2,15.548592995431946
531,NCT02057250,3,3.143062520117916
532,NCT00996203,1,43.47338815082144
532,NCT02744196,2,15.454545964649505
532,NCT02057250,3,8.873631636432966
533,NCT00996203,1,47.70943124805554
533,NCT02744196,2,14.890106839669187
533,NCT02057250,3,2.6019779439838535
534,NCT00996203,1,47.85726287094534
534,NCT02744196,2,11.824304143731199
534,NCT02057250,3,0.746357840786935
535,NCT00996203,1,44.663420458790505
535,NCT02744196,2,8.888785328872727
535,NCT02057250,3,0.0
536,NCT00996203,1,42.71804365885475
536,NCT02744196,2,9.629170798532126
536,NCT02057250,3,0.0
537,NCT00996203,1,44.19009514589266
537,NCT02744196,2,11.737243968001993
537,NCT02057250,3,1.3523233359859363
538,NCT00996203,1,40.68548080010261
538,NCT02744196,2,15.15630614383625
538,NCT02057250,3,1.7829642492048634
539,NCT00996203,1,41.519227579641594
539,NCT02744196,2,16.693500754200663
539,NCT02057250,3,6.648186791083158
540,NCT00996203,1,44.08226176744215
540,NCT02744196,2,13.012574488497275
540,NCT02057250,3,3.6818002939970595
541,NCT00996203,1,51.62291328632478
541,NCT02744196,2,16.959920780172702
541,NCT02057250,3,4.457261191606305
542,NCT00996203,1,41.39476311632615
542,NCT02744196,2,12.267738806623457
542,NCT02057250,3,1.7736443887714861
543,NCT00996203,1,47.65207273414511
543,NCT02744196,2,11.298095459733057
543,NCT02057250,3,3.6349410274813323
544,NCT00996203,1,43.56816115948158
544,NCT02744196,2,11.827268927792133
544,NCT02057250,3,0.0
545,NCT00996203,1,42.61929113631725
545,NCT02744196,2,6.354185927088979
545,NCT02057250,3,0.0
546,NCT00996203,1,45.76395213710388
546,NCT02744196,2,13.431675280512339
546,NCT02057250,3,7.0088715709216665
547,NCT00996203,1,47.575823031115036
547,NCT02744196,2,11.73711061695089
547,NCT02057250,3,0.0
548,NCT00996203,1,46.10238076088883
548,NCT02744196,2,16.44547387199396
548,NCT02057250,3,4.42941790558651
549,NCT00996203,1,42.76043300731084
549,NCT02744196,2,14.986649042646889
549,NCT02057250,3,3.809338802854241
550,NCT00996203,1,43.27522276807173
550,NCT02744196,2,14.39723615760855
550,NCT02057250,3,4.382147062994196
551,NCT00996203,1,48.298238868401356
551,NCT02744196,2,14.293051709946377
551,NCT02057250,3,7.426399840625847
552,NCT00996203,1,48.97922345877062
552,NCT02744196,2,13.436201162710482
552,NCT02057250,3,2.9519149823769686
553,NCT00996203,1,49.362677032548305
553,NCT02744196,2,11.056703122234355
553,NCT02057250,3,0.0
554,NCT00996203,1,48.31010569185765
554,NCT02744196,2,13.985083045505748
554,NCT02057250,3,5.019833272182746
555,NCT00996203,1,46.82229521425395
555,NCT02744196,2,12.115743107764718
555,NCT02057250,3,0.0
556,NCT00996203,1,51.455519752918235
556,NCT02744196,2,9.659128948040781
556,NCT02057250,3,0.0
557,NCT00996203,1,44.1951065335405
557,NCT02744196,2,17.065435749652888
557,NCT02057250,3,6.367439895457153
558,NCT00996203,1,47.71371004418242
558,NCT02744196,2,8.468601771402092
558,NCT02057250,3,0.0
559,NCT00996203,1,45.99377855147284
559,NCT02744196,2,10.717265165182681
559,NCT02057250,3,0.0
560,NCT00996203,1,48.07094691013534
560,NCT02744196,2,9.355522422368294
560,NCT02057250,3,0.0
561,NCT00996203,1,43.42878254923732
561,NCT02744196,2,14.055117487826108
561,NCT02057250,3,2.2990215944333197
562,NCT00996203,1,40.62799266504863
562,NCT02744196,2,6.990421847759537
562,NCT02057250,3,0.0
563,NCT00996203,1,54.84257766668193
563,NCT02744196,2,17.15036642246776
563,NCT02057250,3,11.915071962664358
564,NCT00996203,1,43.07995651518535
564,NCT02744196,2,13.72895364222147
564,NCT02057250,3,0.0
565,NCT00996203,1,41.04387925747547
565,NCT02744196,2,7.561637286983963
565,NCT02057250,3,0.0
566,NCT00996203,1,46.56890163297843
566,NCT02744196,2,15.405148582772718
566,NCT02057250,3,3.192853329490285
567,NCT00996203,1,46.36279198590979
567,NCT02744196,2,10.034385834285315
567,NCT02057250,3,0.0
568,NCT00996203,1,57.61384829443856
568,NCT02744196,2,14.067984251787665
568,NCT02057250,3,6.9485136050223435
569,NCT00996203,1,40.52219604069045
569,NCT02744196,2,12.443849566495716
569,NCT02057250,3,0.8033639239139223
570,NCT00996203,1,51.04403417022899
570,NCT02744196,2,10.89077748953451
570,NCT02057250,3,0.8243977581720437
571,NCT00996203,1,39.28566564462125
571,NCT02744196,2,7.33340096615396
571,NCT02057250,3,0.0
572,NCT00996203,1,44.379324082497575
572,NCT02744196,2,8.137362761541496
572,NCT02057250,3,0.0
573,NCT00996203,1,50.861519382465204
573,NCT02744196,2,12.686050686406084
573,NCT02057250,3,0.0
574,NCT00996203,1,44.34238433732908
574,NCT02744196,2,9.075320409657442
574,NCT02057250,3,0.0
575,NCT00996203,1,46.396893353554766
575,NCT02744196,2,6.941950761929347
575,NCT02057250,3,0.0
576,NCT00996203,1,43.336605864055535
576,NCT02744196,2,10.624247009005215
576,NCT02057250,3,0.0
577,NCT00996203,1,46.17035208697754
577,NCT02744196,2,16.72146471451107
577,NCT02057250,3,4.26686746292172
578,NCT00996203,1,39.983072753373364
578,NCT02744196,2,14.686646436970511
578,NCT02057250,3,7.393523340035131
579,NCT00996203,1,47.39319347413646
579,NCT02744196,2,14.280466640229758
579,NCT02057250,3,5.429600818882618
580,NCT00996203,1,43.799803780363334
580,NCT02744196,2,10.23513510454997
580,NCT02057250,3,0.0
581,NCT00996203,1,45.36563534205434
581,NCT02744196,2,11.40333069871651
581,NCT02057250,3,0.0
582,NCT00996203,1,46.89773488078654
582,NCT02744196,2,13.733891448816681
582,NCT02057250,3,4.6924383521356035
583,NCT00996203,1,53.50955682052246
583,NCT02744196,2,14.275124659207988
583,NCT02057250,3,2.330570217589682
584,NCT00996203,1,47.25556599068576
584,NCT02744196,2,17.908589530879873
584,NCT02057250,3,7.628077977054773
585,NCT00996203,1,48.55782571944759
585,NCT02744196,2,9.120426903278583
585,NCT02057250,3,0.026581182414934894
586,NCT00996203,1,47.57483979869954
586,NCT02744196,2,11.33823597327469
586,NCT02057250,3,3.081483383496054
587,NCT00996203,1,48.838709048107106
587,NCT02744196,2,6.228795951450447
587,NCT02057250,3,0.0
588,NCT00996203,1,43.71865479358842
588,NCT02744196,2,14.298376962848739
588,NCT02057250,3,4.98699605047646
589,NCT00996203,1,49.89541770713616
589,NCT02744196,2,9.16679929092736
589,NCT02057250,3,0.0
590,NCT00996203,1,44.947647147570905
590,NCT02744196,2,15.98893356684231
590,NCT02057250,3,4.414060629346265
591,NCT00996203,1,45.04068568692573
591,NCT02744196,2,11.300202905018027
591,NCT02057250,3,0.0
592,NCT00996203,1,52.590372504058045
592,NCT02744196,2,4.60621861523495
592,NCT02057250,3,0.0
593,NCT00996203,1,44.42127603603253
593,NCT02744196,2,8.893118835527066
593,NCT02057250,3,0.0
594,NCT00996203,1,46.35647252164966
594,NCT02744196,2,16.291698286282625
594,NCT02057250,3,5.739659617425897
595,NCT00996203,1,47.44190570666956
595,NCT02744196,2,15.22813343324161
595,NCT02057250,3,7.415327953755839
596,NCT00996203,1,40.84546124336671
596,NCT02744196,2,13.561218334991107
596,NCT02057250,3,0.0
597,NCT00996203,1,46.70414702649813
597,NCT02744196,2,15.397630353875133
597,NCT02057250,3,1.627375900943346
598,NCT00996203,1,49.341531908058
598,NCT02744196,2,7.271746399001458
598,NCT02057250,3,0.0
599,NCT00996203,1,54.95590563981306
599,NCT02744196,2,12.831915878072461
599,NCT02057250,3,2.7311360529158923
600,NCT00996203,1,42.76643937459366
600,NCT02744196,2,3.69635706669356
600,NCT02057250,3,0.0
601,NCT00996203,1,52.286792878037225
601,NCT02744196,2,9.883078704727646
601,NCT02057250,3,0.13318918848949454
602,NCT00996203,1,43.57430625687155
602,NCT02744196,2,9.527777531288281
602,NCT02057250,3,0.319764108444552
603,NCT00996203,1,49.68223202568643
603,NCT02744196,2,8.853383969766469
603,NCT02057250,3,0.0
604,NCT00996203,1,45.46396314103599
604,NCT02744196,2,14.73249761065808
604,NCT02057250,3,5.779769350468153
605,NCT00996203,1,41.89305580092203
605,NCT02744196,2,12.087953821408089
605,NCT02057250,3,3.136699008190822
606,NCT00996203,1,46.63172065984101
606,NCT02744196,2,19.197830632102512
606,NCT02057250,3,4.822181070029388
607,NCT00996203,1,52.66136237811595
607,NCT02744196,2,14.101323551109694
607,NCT02057250,3,4.356688687549848
608,NCT00996203,1,48.38740728409589
608,NCT02744196,2,11.554557482654285
608,NCT02057250,3,3.481911643176188
609,NCT00996203,1,43.928469570653064
609,NCT02744196,2,14.266449967913314
609,NCT02057250,3,5.964983115256568
610,NCT00996203,1,45.57973025328286
610,NCT02744196,2,14.347879620242463
610,NCT02057250,3,5.814633333009201
611,NCT00996203,1,42.412746078418515
611,NCT02744196,2,11.341062457987004
611,NCT02057250,3,0.0
612,NCT00996203,1,49.127976743500255
612,NCT02744196,2,9.427335607656753
612,NCT02057250,3,0.0
613,NCT00996203,1,44.66764896319677
613,NCT02744196,2,10.506415734405072
613,NCT02057250,3,0.0
614,NCT00996203,1,44.295160695430475
614,NCT02744196,2,9.900863440514836
614,NCT02057250,3,0.0
615,NCT00996203,1,38.84025190274738
615,NCT02744196,2,17.242827032480438
615,NCT02057250,3,6.550960067644549
616,NCT00996203,1,42.96898833815306
616,NCT02744196,2,15.788081519558435
616,NCT02057250,3,3.91464300304281
617,NCT00996203,1,41.89217551701264
617,NCT02744196,2,18.25693084953123
617,NCT02057250,3,1.3200081324650272
618,NCT00996203,1,50.916714184341714
618,NCT02744196,2,16.02238087172914
618,NCT02057250,3,9.694410342948874
619,NCT00996203,1,50.11964632376249
619,NCT02744196,2,15.177622941517551
619,NCT02057250,3,7.270521554545001
620,NCT00996203,1,47.65706203277296
620,NCT02744196,2,12.738228032566548
620,NCT02057250,3,1.6778654515098104
621,NCT00996203,1,50.491352301432904
621,NCT02744196,2,11.190763353772834
621,NCT02057250,3,0.0
622,NCT00996203,1,44.540926257601214
622,NCT02744196,2,12.406275236004802
622,NCT02057250,3,0.0
623,NCT00996203,1,47.22227171543019
623,NCT02744196,2,11.029491774696956
623,NCT02057250,3,0.0
624,NCT00996203,1,41.698212120952704
624,NCT02744196,2,12.400301128390643
624,NCT02057250,3,3.0357158608828683
625,NCT00996203,1,46.45686275544764
625,NCT02744196,2,10.327856822609839
625,NCT02057250,3,0.0
626,NCT00996203,1,51.2886214878309
626,NCT02744196,2,15.24695140932728
626,NCT02057250,3,4.98018187924716
627,NCT00996203,1,44.056130194253086
627,NCT02744196,2,12.2048973790725
627,NCT02057250,3,0.0
628,NCT00996203,1,56.146112743762345
628,NCT02744196,2,12.108927554917724
628,NCT02057250,3,0.5337338400828331
629,NCT00996203,1,52.519945137508074
629,NCT02744196,2,7.7832651072904975
629,NCT02057250,3,0.0
630,NCT00996203,1,39.19656890784255
630,NCT02744196,2,10.828644099408438
630,NCT02057250,3,0.7921943083628763
631,NCT00996203,1,44.110922167484006
631,NCT02744196,2,14.700178269769948
631,NCT02057250,3,2.7389094376948706
632,NCT00996203,1,41.72612121452609
632,NCT02744196,2,11.41133643507765
632,NCT02057250,3,4.511988264935121
633,NCT00996203,1,48.051740969331746
633,NCT02744196,2,8.231107231749824
633,NCT02057250,3,0.0
634,NCT00996203,1,43.88762936117868
634,NCT02744196,2,9.52057402056756
634,NCT02057250,3,0.0
635,NCT00996203,1,47.56300030837794
635,NCT02744196,2,13.369676400951372
635,NCT02057250,3,0.0
636,NCT00996203,1,50.56226368967628
636,NCT02744196,2,12.594620240471011
636,NCT02057250,3,3.2725947690812482
637,NCT00996203,1,49.163574439819676
637,NCT02744196,2,8.60337533617849
637,NCT02057250,3,0.0
638,NCT00996203,1,43.54345391631443
638,NCT02744196,2,14.276296263082383
638,NCT02057250,3,3.4930664606165576
639,NCT00996203,1,45.656934143758825
639,NCT02744196,2,19.294725607958934
639,NCT02057250,3,4.171447548879257
640,NCT00996203,1,42.375273180859175
640,NCT02744196,2,11.824095599136166
640,NCT02057250,3,0.0
641,NCT00996203,1,47.802455156513446
641,NCT02744196,2,10.318870098387965
641,NCT02057250,3,4.762363724245093
642,NCT00996203,1,46.26557006058682
642,NCT02744196,2,14.070035901621186
642,NCT02057250,3,11.044387520973753
643,NCT00996203,1,46.95380860768327
643,NCT02744196,2,14.33559842025235
643,NCT02057250,3,6.04594802693426
644,NCT00996203,1,44.66970872152456
644,NCT02744196,2,11.953130990277801
644,NCT02057250,3,0.5817747137949959
645,NCT00996203,1,46.426272549087514
645,NCT02744196,2,12.69606827185539
645,NCT02057250,3,1.525840733801684
646,NCT00996203,1,47.831578783119035
646,NCT02744196,2,10.052819158057522
646,NCT02057250,3,3.609051961031268
647,NCT00996203,1,47.32034059040476
647,NCT02744196,2,8.03553427778183
647,NCT02057250,3,0.0
648,NCT00996203,1,45.59725220522992
648,NCT02744196,2,14.960764078392042
648,NCT02057250,3,1.528350199458288
649,NCT00996203,1,44.89735564279364
649,NCT02744196,2,13.836959352453995
649,NCT02057250,3,4.767734945856156
650,NCT00996203,1,45.83854895626725
650,NCT02744196,2,5.75181110789686
650,NCT02057250,3,0.0
651,NCT00996203,1,45.88489843658238
651,NCT02744196,2,6.371230510593214
651,NCT02057250,3,0.0
652,NCT00996203,1,47.44916203653734
652,NCT02744196,2,10.407765922719546
652,NCT02057250,3,0.0
653,NCT00996203,1,41.232167352640666
653,NCT02744196,2,5.223963974240221
653,NCT02057250,3,0.0
654,NCT00996203,1,50.07417315831885
654,NCT02744196,2,13.540486839147341
654,NCT02057250,3,0.0
655,NCT00996203,1,45.36435523815964
655,NCT02744196,2,13.10323552832079
655,NCT02057250,3,2.617130706405525
656,NCT00996203,1,45.419880149412755
656,NCT02744196,2,17.165769224146597
656,NCT02057250,3,3.4085454884993838
657,NCT00996203,1,50.72535338712461
657,NCT02744196,2,9.62684901240542
657,NCT02057250,3,0.0
658,NCT00996203,1,49.11711000172732
658,NCT02744196,2,15.098197509596032
658,NCT02057250,3,3.773838276786086
659,NCT00996203,1,48.5892240123091
659,NCT02744196,2,8.81785557769414
659,NCT02057250,3,0.0
660,NCT00996203,1,46.866466125916794
660,NCT02744196,2,12.206248351698193
660,NCT02057250,3,0.0
661,NCT00996203,1,46.35536829262731
661,NCT02744196,2,17.933453324476798
661,NCT02057250,3,7.460057131595723
662,NCT00996203,1,45.864408655915895
662,NCT02744196,2,9.805724823077615
662,NCT02057250,3,0.0
663,NCT00996203,1,45.37731134778693
663,NCT02744196,2,12.562393331015087
663,NCT02057250,3,3.4507829053952244
664,NCT00996203,1,45.8116181683465
664,NCT02744196,2,11.99997724753516
664,NCT02057250,3,0.21017330638618026
665,NCT00996203,1,43.26009578796886
665,NCT02744196,2,12.608521220419577
665,NCT02057250,3,4.405030627695198
666,NCT00996203,1,50.494844294908305
666,NCT02744196,2,11.43874017979467
666,NCT02057250,3,4.20615816448575
667,NCT00996203,1,47.53222120763898
667,NCT02744196,2,18.700055011903288
667,NCT02057250,3,8.970166878338432
668,NCT00996203,1,44.65407328546629
668,NCT02744196,2,13.295079444427316
668,NCT02057250,3,7.257499382805549
669,NCT00996203,1,47.33457197732114
669,NCT02744196,2,12.477295762148245
669,NCT02057250,3,3.37577169575534
670,NCT00996203,1,48.1880055795687
670,NCT02744196,2,9.398529374504378
670,NCT02057250,3,3.6604449972859427
671,NCT00996203,1,45.57949049503547
671,NCT02744196,2,10.796436599926293
671,NCT02057250,3,0.0
672,NCT00996203,1,52.62354336965882
672,NCT02744196,2,13.397308261198488
672,NCT02057250,3,4.885684141685439
673,NCT00996203,1,48.595523464728096
673,NCT02744196,2,17.71056541019209
673,NCT02057250,3,7.586150198715474
674,NCT00996203,1,49.77708959080505
674,NCT02744196,2,14.025043521232439
674,NCT02057250,3,4.738915886230524
675,NCT00996203,1,42.18718076307268
675,NCT02744196,2,9.579220035734004
675,NCT02057250,3,2.9415093936084515
676,NCT00996203,1,48.5954576106248
676,NCT02744196,2,12.945980878297753
676,NCT02057250,3,5.2615986510772395
677,NCT00996203,1,46.96328230064312
677,NCT02744196,2,8.264755590967821
677,NCT02057250,3,0.0
678,NCT00996203,1,43.60658079214798
678,NCT02744196,2,10.815825685882453
678,NCT02057250,3,0.0
679,NCT00996203,1,40.2777565794393
679,NCT02744196,2,11.679524520115619
679,NCT02057250,3,0.040360139834287066
680,NCT00996203,1,51.176302094122896
680,NCT02744196,2,14.349192921026019
680,NCT02057250,3,4.696655135017093
681,NCT00996203,1,45.42350614510658
681,NCT02744196,2,12.413535281304915
681,NCT02057250,3,0.4180482552281066
682,NCT00996203,1,40.70592021289915
682,NCT02744196,2,5.085351509005247
682,NCT02057250,3,0.0
683,NCT00996203,1,48.227273499930845
683,NCT02744196,2,11.011288065694083
683,NCT02057250,3,0.020428963524889848
684,NCT00996203,1,39.85343446290935
684,NCT02744196,2,9.211122230624442
684,NCT02057250,3,0.0
685,NCT00996203,1,49.16517750640233
685,NCT02744196,2,8.31197749961063
685,NCT02057250,3,1.6277296855186405
686,NCT00996203,1,41.935597460751914
686,NCT02744196,2,9.31452965152329
686,NCT02057250,3,0.0
687,NCT00996203,1,46.682737457891655
687,NCT02744196,2,8.297689472026983
687,NCT02057250,3,0.0
688,NCT00996203,1,46.16778994812078
688,NCT02744196,2,10.555718808805896
688,NCT02057250,3,0.0
689,NCT00996203,1,48.13454170123468
689,NCT02744196,2,15.392520119961283
689,NCT02057250,3,4.549809453535631
690,NCT00996203,1,45.4912177299658
690,NCT02744196,2,9.575687717545378
690,NCT02057250,3,2.8667598294231955
691,NCT00996203,1,44.69926119479142
691,NCT02744196,2,7.468212936017358
691,NCT02057250,3,0.0
692,NCT00996203,1,41.19406789874468
692,NCT02744196,2,10.879887420099152
692,NCT02057250,3,0.0
693,NCT00996203,1,49.305948055081586
693,NCT02744196,2,15.371260221064368
693,NCT02057250,3,1.9650014539451681
694,NCT00996203,1,44.908254529928236
694,NCT02744196,2,16.56502812127469
694,NCT02057250,3,11.438592829673402
695,NCT00996203,1,48.20328233423182
695,NCT02744196,2,8.974951114514264
695,NCT02057250,3,0.0
696,NCT00996203,1,52.452798269586786
696,NCT02744196,2,15.005241458363141
696,NCT02057250,3,9.73043293040516
697,NCT00996203,1,53.722608038614375
697,NCT02744196,2,16.482069150516786
697,NCT02057250,3,8.714052093755967
698,NCT00996203,1,42.877196682602
698,NCT02744196,2,10.042707503006653
698,NCT02057250,3,0.0
699,NCT00996203,1,44.78703429661921
699,NCT02744196,2,13.086539834826716
699,NCT02057250,3,3.047979938100619
700,NCT00996203,1,42.19146465191775
700,NCT02744196,2,10.125577396062297
700,NCT02057250,3,0.5847098758575309
701,NCT00996203,1,50.56449693310818
701,NCT02744196,2,18.411644808464402
701,NCT02057250,3,8.349414532015311
702,NCT00996203,1,47.474721346038926
702,NCT02744196,2,13.896574149241584
702,NCT02057250,3,6.159388958335
703,NCT00996203,1,53.87315682104502
703,NCT02744196,2,10.494502212303617
703,NCT02057250,3,1.3795637008413084
704,NCT00996203,1,47.37911919305663
704,NCT02744196,2,13.413236427304302
704,NCT02057250,3,7.25365881618861
705,NCT00996203,1,54.01101946754744
705,NCT02744196,2,14.639075699354887
705,NCT02057250,3,4.882024034593005
706,NCT00996203,1,44.31486293002616
706,NCT02744196,2,15.08754151283137
706,NCT02057250,3,1.0066420627823618
707,NCT00996203,1,51.40180797934485
707,NCT02744196,2,16.89236049086955
707,NCT02057250,3,3.678988488488497
708,NCT00996203,1,46.09747066885516
708,NCT02744196,2,11.230292471127273
708,NCT02057250,3,0.0
709,NCT00996203,1,40.675055806569695
709,NCT02744196,2,11.081611397811878
709,NCT02057250,3,0.0
710,NCT00996203,1,42.926455145628594
710,NCT02744196,2,10.776809322407274
710,NCT02057250,3,0.0
711,NCT00996203,1,50.687331794049115
711,NCT02744196,2,7.52048150933239
711,NCT02057250,3,0.0
712,NCT00996203,1,44.562227351874164
712,NCT02744196,2,13.275476790341397
712,NCT02057250,3,3.78260837825695
713,NCT00996203,1,40.997985466050835
713,NCT02744196,2,6.290606583858074
713,NCT02057250,3,4.392011280325422
714,NCT00996203,1,51.977093974499255
714,NCT02744196,2,15.365922793747306
714,NCT02057250,3,9.592686264298946
715,NCT00996203,1,48.10421538425251
715,NCT02744196,2,15.024174752623127
715,NCT02057250,3,0.15827213069758125
716,NCT00996203,1,44.86359996879882
716,NCT02744196,2,14.193974096916026
716,NCT02057250,3,4.385731442570068
717,NCT00996203,1,45.01582541219522
717,NCT02744196,2,16.51878058837532
717,NCT02057250,3,6.872121019395368
718,NCT00996203,1,46.14621650028831
718,NCT02744196,2,13.643691674251546
718,NCT02057250,3,2.3517277303044164
719,NCT00996203,1,41.64047737247729
719,NCT02744196,2,9.329984146109691
719,NCT02057250,3,0.0
720,NCT00996203,1,50.12816373375097
720,NCT02744196,2,12.758494253324848
720,NCT02057250,3,0.6318419404203021
721,NCT00996203,1,45.48832129089778
721,NCT02744196,2,9.101387091479314
721,NCT02057250,3,0.0
722,NCT00996203,1,43.49460858345303
722,NCT02744196,2,8.937925635254658
722,NCT02057250,3,0.0
723,NCT00996203,1,50.182798336347446
723,NCT02744196,2,14.99356412841897
723,NCT02057250,3,11.268392209801439
724,NCT00996203,1,42.57008718385013
724,NCT02744196,2,7.501244627163606
724,NCT02057250,3,0.0
725,NCT00996203,1,50.44140349087955
725,NCT02744196,2,16.21257416930802
725,NCT02057250,3,10.352133134080683
726,NCT00996203,1,47.97449031767509
726,NCT02744196,2,9.235143349352166
726,NCT02057250,3,0.0
727,NCT00996203,1,50.121004798782366
727,NCT02744196,2,15.46401814159785
727,NCT02057250,3,8.625365135025822
728,NCT00996203,1,44.8591105446638
728,NCT02744196,2,8.740797466860156
728,NCT02057250,3,0.0
729,NCT00996203,1,41.73596035783027
729,NCT02744196,2,9.47813403488165
729,NCT02057250,3,0.0
730,NCT00996203,1,45.939728443856396
730,NCT02744196,2,13.581583811860023
730,NCT02057250,3,1.947212840006238
731,NCT00996203,1,50.013116340212726
731,NCT02744196,2,10.015335260107648
731,NCT02057250,3,0.0
732,NCT00996203,1,43.679556384779694
732,NCT02744196,2,15.038437944113102
732,NCT02057250,3,0.0
733,NCT00996203,1,51.47845881545966
733,NCT02744196,2,12.450279720791821
733,NCT02057250,3,3.9887007642346264
734,NCT00996203,1,52.82951858532604
734,NCT02744196,2,16.085158577205476
734,NCT02057250,3,6.468567934704035
735,NCT00996203,1,45.27307397738948
735,NCT02744196,2,15.445149169408218
735,NCT02057250,3,5.029514382342614
736,NCT00996203,1,44.52574949621292
736,NCT02744196,2,11.446553421442138
736,NCT02057250,3,3.4338635888885216
737,NCT00996203,1,46.711042320307385
737,NCT02744196,2,12.142511209960837
737,NCT02057250,3,0.7749956182487248
738,NCT00996203,1,46.83409437109402
738,NCT02744196,2,17.72695221906653
738,NCT02057250,3,3.7923019621633505
739,NCT00996203,1,48.31917916983863
739,NCT02744196,2,13.698631681911552
739,NCT02057250,3,5.427534554774619
740,NCT00996203,1,48.58091656063282
740,NCT02744196,2,21.199605955540825
740,NCT02057250,3,5.9726057380198965
741,NCT00996203,1,45.10589434458222
741,NCT02744196,2,9.287428291998708
741,NCT02057250,3,0.0
742,NCT00996203,1,47.443611726080306
742,NCT02744196,2,12.64543549113141
742,NCT02057250,3,0.0
743,NCT00996203,1,52.84719700251455
743,NCT02744196,2,9.964581064766426
743,NCT02057250,3,0.0
744,NCT00996203,1,46.04314027103628
744,NCT02744196,2,12.120569345111491
744,NCT02057250,3,3.4788734290591603
745,NCT00996203,1,49.14427837236052
745,NCT02744196,2,15.061885201519909
745,NCT02057250,3,3.5731048632905367
746,NCT00996203,1,44.84621949713149
746,NCT02744196,2,10.671715185275094
746,NCT02057250,3,0.0
747,NCT00996203,1,45.608991157882635
747,NCT02744196,2,16.50629055459572
747,NCT02057250,3,2.7545884909838185
748,NCT00996203,1,46.82918724031245
748,NCT02744196,2,12.902114230190364
748,NCT02057250,3,2.2934336004906326
749,NCT00996203,1,45.86343157885804
749,NCT02744196,2,13.210820830318049
749,NCT02057250,3,6.871506869524474
750,NCT00996203,1,40.7544310374508
750,NCT02744196,2,12.242208139568456
750,NCT02057250,3,0.0
751,NCT00996203,1,45.61450050097205
751,NCT02744196,2,14.864534514134448
751,NCT02057250,3,1.7850453305744256
752,NCT00996203,1,44.2980181989985
752,NCT02744196,2,9.808110987246371
752,NCT02057250,3,1.971582489273137
753,NCT00996203,1,49.961618534266094
753,NCT02744196,2,21.604596836936988
753,NCT02057250,3,14.018353092107342
754,NCT00996203,1,43.712828974661946
754,NCT02744196,2,10.172943899031242
754,NCT02057250,3,4.672249583754582
755,NCT00996203,1,47.12080165502957
755,NCT02744196,2,14.243590767649328
755,NCT02057250,3,2.037178020043086
756,NCT00996203,1,45.725087756909275
756,NCT02744196,2,11.059275915052838
756,NCT02057250,3,2.806915066478536
757,NCT00996203,1,50.099009957212296
757,NCT02744196,2,12.585702793893963
757,NCT02057250,3,5.929220070863133
758,NCT00996203,1,47.50607274074131
758,NCT02744196,2,14.093424767423542
758,NCT02057250,3,0.2916001056122942
759,NCT00996203,1,50.98747791877517
759,NCT02744196,2,11.986600630666132
759,NCT02057250,3,0.48148359019237474
760,NCT00996203,1,42.104333630613006
760,NCT02744196,2,7.323749294563604
760,NCT02057250,3,0.0
761,NCT00996203,1,48.18205230495259
761,NCT02744196,2,10.764985381949687
761,NCT02057250,3,0.0
762,NCT00996203,1,44.99245019107778
762,NCT02744196,2,10.251776679918176
762,NCT02057250,3,0.0
763,NCT00996203,1,45.794937649236324
763,NCT02744196,2,18.823260468772425
763,NCT02057250,3,7.666412878472858
764,NCT00996203,1,46.407427126615545
764,NCT02744196,2,13.94766224760811
764,NCT02057250,3,5.132438181722326
765,NCT00996203,1,45.28180517441746
765,NCT02744196,2,14.82341664422753
765,NCT02057250,3,2.2423853605652866
766,NCT00996203,1,45.23176674685192
766,NCT02744196,2,10.239892291767424
766,NCT02057250,3,4.969189700774187
767,NCT00996203,1,51.17616384444291
767,NCT02744196,2,10.155061279786754
767,NCT02057250,3,0.0
768,NCT00996203,1,52.13231653281455
768,NCT02744196,2,12.47424435559758
768,NCT02057250,3,2.441519582207506
769,NCT00996203,1,42.61088413065118
769,NCT02744196,2,15.648306279954102
769,NCT02057250,3,5.66026958815647
770,NCT00996203,1,50.65690359526285
770,NCT02744196,2,19.38962710675472
770,NCT02057250,3,12.691003491080554
771,NCT00996203,1,54.508984994637665
771,NCT02744196,2,11.70924991297432
771,NCT02057250,3,0.0
772,NCT00996203,1,47.019405903225866
772,NCT02744196,2,11.799870050801536
772,NCT02057250,3,3.011974872155431
773,NCT00996203,1,49.49814283348687
773,NCT02744196,2,19.883523914655445
773,NCT02057250,3,9.446261566093368
774,NCT00996203,1,50.699981519503126
774,NCT02744196,2,13.72868039913989
774,NCT02057250,3,7.431858944965239
775,NCT00996203,1,50.14311448759523
775,NCT02744196,2,17.949082579370636
775,NCT02057250,3,9.541246392305986
776,NCT00996203,1,44.993533187135334
776,NCT02744196,2,16.886158318941522
776,NCT02057250,3,5.2749796106077955
777,NCT00996203,1,48.63146750663576
777,NCT02744196,2,15.638409534419045
777,NCT02057250,3,5.483410547116817
778,NCT00996203,1,41.85368035355253
778,NCT02744196,2,10.188232440557814
778,NCT02057250,3,1.7839087211502913
779,NCT00996203,1,45.91798894838053
